y;y0;y1;d;quality
21995;21995;31697;0;0.5
22526;22526;25117;0;4.1
37394;23191;37394;1;4.6
23238;23238;30088;0;4.2
27612;26255;27612;1;6.7
36388;24227;36388;1;7.6
35664;28462;35664;1;9.1
32363;23523;32363;1;8.2
24348;24348;25484;0;0.9
27493;27493;28908;0;1.8
28839;21697;28839;1;6.4
41983;24722;41983;1;8.7
27696;27696;30237;0;5.9
24645;24645;32298;0;2.6
34759;22260;34759;1;8.8
21082;21082;32574;0;1.9
28629;22314;28629;1;4.9
25429;25429;29697;0;0.1
17992;17992;28330;0;3.6
30455;27502;30455;1;4.4
15854;15854;31056;0;1.3
30385;26114;30385;1;6.2
28734;28734;26086;0;3
24837;24837;26630;0;2.4
19297;19297;31032;0;3.6
35111;21974;35111;1;8.9
43487;28698;43487;1;9.9
38924;29453;38924;1;7.3
42085;27959;42085;1;9.9
34401;21906;34401;1;5.4
29786;20144;29786;1;4.3
31083;17979;31083;1;9.6
20967;20967;25355;0;1.5
22862;22862;23678;0;0.7
21107;21107;21822;0;0.2
34592;26801;34592;1;6.1
35458;21721;35458;1;7
33830;29204;33830;1;8
21392;21392;33518;0;1.4
25784;25784;23684;0;1.6
33704;31795;33704;1;9.9
21819;21819;29002;0;4
26515;26515;27423;0;1.9
22586;22586;30220;0;4.8
27583;20207;27583;1;5.4
22689;22689;31121;0;3.3
32254;25959;32254;1;10
31726;24957;31726;1;5.3
25312;25312;28265;0;1.3
23987;23987;32123;0;4.4
36277;18849;36277;1;6.2
25663;25663;41331;0;2
22547;22547;31378;0;1.3
37282;27752;37282;1;7.8
27096;20628;27096;1;6.4
23069;23069;28658;0;2.8
25806;25806;29317;0;1.9
23820;23820;23973;0;2.7
35050;19891;35050;1;5.3
37928;24087;37928;1;6.8
19899;19899;26211;0;3.8
35884;26005;35884;1;9.5
15872;15872;26676;0;1.2
18076;18076;32229;0;0.4
24708;24708;29552;0;5
20125;20125;26169;0;5.8
33164;25258;33164;1;8.4
38106;24407;38106;1;6.5
35680;19457;35680;1;9.4
37377;20501;37377;1;5.1
17408;17408;32233;0;0.8
38736;24267;38736;1;9.9
21642;21642;32631;0;4
34066;27128;34066;1;9
34043;26522;34043;1;8.8
19348;19348;23780;0;3
15276;15276;35881;0;1.3
24862;24862;30649;0;2.7
19515;19515;28823;0;0.1
38342;23435;38342;1;8.2
25957;25957;27709;0;1.7
34375;18285;34375;1;8.4
29553;29553;28376;0;1.7
39907;21348;39907;1;7.6
27655;24105;27655;1;5.2
29046;29046;35724;0;2.7
23094;23094;34426;0;3.4
39355;31296;39355;1;7.1
33623;18385;33623;1;5.9
25771;25771;32615;0;4.7
22075;22075;35580;0;3.4
36961;25153;36961;1;9.7
37963;34031;37963;1;6.5
21046;21046;28682;0;2
22429;22429;21768;0;3.6
37796;25313;37796;1;5.1
39619;26160;39619;1;8.8
22713;22713;36845;0;1.5
24147;24147;27656;0;2.3
18101;18101;24216;0;1.6
30425;29311;30425;1;6.1
33508;19070;33508;1;5
21437;21437;26416;0;1.9
30370;19418;30370;1;4.1
31247;31101;31247;1;5.8
16651;16651;28361;0;3.1
19527;19527;35080;0;4.8
37667;19210;37667;1;9.4
16571;16571;27808;0;0.5
32992;26994;32992;1;5.3
23378;23378;26101;0;4.4
29389;29793;29389;1;9.1
29703;15998;29703;1;8.8
16034;16034;26961;0;1.6
33454;31177;33454;1;7.5
29015;19421;29015;1;4
18926;18926;30877;0;5.6
27487;27487;26406;0;0.8
17885;17885;23367;0;1.2
34998;25366;34998;1;9.3
40300;25876;40300;1;8.8
18947;18947;27840;0;1.6
16283;16283;28029;0;5.3
39779;23997;39779;1;9.3
16308;16308;33578;0;3.3
25300;25300;31732;0;1.6
36007;30379;36007;1;9.5
36061;23953;36061;1;4.6
19107;19107;33866;0;2.2
18398;18398;30893;0;0
38144;18643;38144;1;6.2
22378;22378;33125;0;4
32054;26767;32054;1;9
24611;24611;31169;0;5.1
39608;21307;39608;1;7.3
26126;26126;30315;0;0.3
26895;26895;36372;0;3.8
18895;18895;27133;0;3.9
24311;24311;35287;0;3.4
22697;22697;40261;0;3.6
27221;27221;35479;0;6.4
17088;17088;34620;0;0.3
34697;27623;34697;1;7
28954;28457;28954;1;8.2
29994;15439;29994;1;5.1
18766;18766;24847;0;1.1
31712;26917;31712;1;9.1
20896;20896;31105;0;4.1
13036;13036;29724;0;4.7
32329;21580;32329;1;7.1
20436;20436;25976;0;2.4
11609;11609;27985;0;3
39426;22972;39426;1;7
30255;20901;30255;1;7.7
17744;17744;25030;0;0.1
23913;23913;26159;0;5.5
18779;18779;28815;0;6.5
38405;23553;38405;1;9.3
35858;14790;35858;1;6.9
22231;22231;25459;0;2.5
14402;14402;24882;0;4.1
20949;20949;30389;0;1.2
28875;28875;27482;0;1.3
39660;20159;39660;1;6.4
24353;24353;33622;0;3.5
30040;15168;30040;1;4.2
36796;25865;36796;1;9.4
28367;28367;35289;0;3.8
22747;22747;26013;0;2.3
31020;28120;31020;1;6.9
18310;18310;29503;0;0.1
30960;22162;30960;1;6.9
29108;27619;29108;1;7.9
32630;29472;32630;1;5.1
19100;19100;34746;0;3.1
34532;23520;34532;1;7.4
23297;23297;29302;0;3
33801;28691;33801;1;7.7
24637;24637;27354;0;1.1
41068;22441;41068;1;8
40606;25810;40606;1;4.9
33641;21972;33641;1;8.3
31598;18974;31598;1;7.6
32956;17368;32956;1;9
20568;20568;31545;0;2.8
20521;20521;24588;0;4.5
14364;14364;33932;0;2.7
24092;24092;38226;0;3.3
39818;22142;39818;1;8.6
15678;15678;28423;0;1.1
30366;30366;30154;0;4
23766;23766;29393;0;4.1
23537;23537;32495;0;4.4
22447;22447;27044;0;1.8
16520;16520;29060;0;2.7
30287;30287;29416;0;6.6
34977;22733;34977;1;8.2
33755;24764;33755;1;4.2
17991;17991;26640;0;1.6
24850;24850;32115;0;2.9
38094;21916;38094;1;8
12912;12912;30941;0;1.6
39985;28160;39985;1;7.9
25741;25741;13699;0;5.2
19079;19079;33370;0;3.2
22265;22265;33786;0;2.8
39604;19110;39604;1;8
26665;26665;27733;0;1
28455;31399;28455;1;8.4
21633;21633;28552;0;0.8
37622;31119;37622;1;7.2
33033;30351;33033;1;8.6
33961;29265;33961;1;9.8
22896;22896;27225;0;2.5
20130;20130;36814;0;0.2
21098;21098;28411;0;2.2
20986;20986;25578;0;1.2
27384;27384;32424;0;3.9
24775;24775;36015;0;0.8
17268;17268;34062;0;2.8
38491;18593;38491;1;5.7
23752;23752;25512;0;3.3
33837;23737;33837;1;9.4
23498;23498;34444;0;3.8
35606;22991;35606;1;9.5
17346;17346;31625;0;2.7
31305;23120;31305;1;6.9
20771;20771;28559;0;1.4
35831;34562;35831;1;8.1
41043;18962;41043;1;7.6
32220;22424;32220;1;4.4
32457;22188;32457;1;4.6
31460;13331;31460;1;6.8
18102;18102;33687;0;0.7
31060;25343;31060;1;6.5
38225;26561;38225;1;7.9
13391;13391;31477;0;2.2
14665;14665;25354;0;0.4
21181;21181;21287;0;3.8
16069;16069;30923;0;3.4
30234;30234;27241;0;4.5
23054;23054;31800;0;3.9
39244;29804;39244;1;9.2
19096;19096;25548;0;1.7
23063;23063;29708;0;1.5
34629;27932;34629;1;6.1
13912;13912;35380;0;0.2
19333;19333;33123;0;0.7
38839;22289;38839;1;7.8
37323;24850;37323;1;9.4
22863;22863;27476;0;2.1
29488;21373;29488;1;6.4
27762;27762;30720;0;3.3
34548;28598;34548;1;9.6
37341;18560;37341;1;8.2
31148;16904;31148;1;7.4
23398;23398;32373;0;2.2
21665;21665;32460;0;0.5
24705;24705;31874;0;3.7
29246;21830;29246;1;7.4
34590;29241;34590;1;9.3
37902;18105;37902;1;6.7
33364;23073;33364;1;7
29517;20631;29517;1;8.5
42150;30250;42150;1;7.1
32738;25775;32738;1;8.6
27404;27404;26484;0;4.5
35543;22321;35543;1;6.8
20717;20717;28329;0;1.3
34649;23141;34649;1;7.4
25820;25820;29477;0;0.7
16370;16370;33071;0;2.8
30072;30072;30150;0;4.1
33263;28309;33263;1;9.4
35590;27064;35590;1;9.8
20420;20420;25753;0;0.4
27594;27594;26124;0;5.9
22523;22523;27751;0;0.3
37126;27644;37126;1;5.7
17009;17009;24853;0;1
37019;25587;37019;1;6.3
31302;26433;31302;1;8.2
30078;30078;33681;0;3.5
16572;16572;30162;0;1.3
23398;23398;31954;0;0.8
13688;13688;29193;0;3.5
37898;27387;37898;1;10
35016;20617;35016;1;5.3
17277;17277;31414;0;3.4
25596;25596;22042;0;3.1
30983;21507;30983;1;3.8
17700;17700;26364;0;0.2
19344;19344;30951;0;0.4
35367;26578;35367;1;8.8
30967;27778;30967;1;4
21513;21513;35222;0;4.7
22991;22991;32986;0;4
28125;26644;28125;1;7
21859;21859;30032;0;4
26194;17937;26194;1;5
17342;17342;34262;0;0.4
21577;21577;33974;0;3
34095;28569;34095;1;9.6
34291;19922;34291;1;9.4
27483;26985;27483;1;9.6
38495;27858;38495;1;7.9
40728;31879;40728;1;7.5
20591;20591;25474;0;0.7
18864;18864;26675;0;1.4
22875;22875;25762;0;1.2
28990;19302;28990;1;7.6
42718;26789;42718;1;9
26612;26612;32139;0;4
22163;22163;27346;0;1.8
18672;18672;23157;0;3.7
26122;26122;27209;0;5.1
37430;28599;37430;1;9.1
21399;21399;25703;0;0.8
16440;16440;31987;0;1.1
38160;29289;38160;1;7.5
13897;13897;27922;0;3
42366;22949;42366;1;7.2
20690;20690;33629;0;2.3
21072;21072;24403;0;3.9
36057;18348;36057;1;5.1
36758;19988;36758;1;9.4
22154;22154;29147;0;0.6
19727;19727;32342;0;3
19711;19711;28851;0;2.4
28231;28231;30534;0;3.9
34427;16038;34427;1;7.6
34027;26779;34027;1;8.6
41863;28902;41863;1;6.8
36755;22996;36755;1;6.8
23800;23800;30809;0;1.7
37317;24658;37317;1;8
36199;33598;36199;1;7.1
34779;21718;34779;1;9.3
17094;17094;32957;0;0.1
26876;26876;30444;0;6
17132;17132;39643;0;3.7
31988;27771;31988;1;7.4
38071;28346;38071;1;7.6
29906;29906;32136;0;2.6
16559;16559;25791;0;2.5
31913;17151;31913;1;6.8
26149;26149;26904;0;4.9
25753;25753;32653;0;3.8
15047;15047;32093;0;0.6
47843;27265;47843;1;9
42425;21652;42425;1;8
18735;18735;30550;0;4.8
17696;17696;26448;0;0.3
28258;28258;26040;0;5.1
27379;27379;37544;0;3.7
31146;31146;25275;0;5
21823;21823;28538;0;4
21187;21187;28809;0;0.2
26736;16999;26736;1;5.2
21996;21996;31722;0;1.6
18449;18449;33983;0;2.1
36586;21064;36586;1;9.8
30218;29148;30218;1;9.7
39504;15923;39504;1;7.6
14401;14401;26392;0;0.8
31562;30110;31562;1;5.2
24137;24137;34624;0;6
22634;22634;32132;0;4.4
25678;25678;25298;0;0
25460;25460;36082;0;4.4
27583;27583;27900;0;5
31625;23290;31625;1;6.7
34723;18754;34723;1;6.9
36021;28282;36021;1;7.8
22360;22360;28162;0;1.4
23413;23413;36057;0;1.6
37283;19940;37283;1;7.6
26906;26906;27587;0;4.4
34060;25664;34060;1;6.3
17896;17896;32507;0;1
37487;23479;37487;1;8.4
19639;19639;32248;0;3.3
23223;23223;31397;0;2
36906;20950;36906;1;6.9
27952;27952;29236;0;1.7
16379;16379;32589;0;0.7
18636;18636;25643;0;0.4
33265;16010;33265;1;8.5
35045;22898;35045;1;3.7
35549;29092;35549;1;8.8
20760;20760;34634;0;0.9
17826;17826;30054;0;5
30561;18949;30561;1;7.5
36926;21298;36926;1;6.1
15126;15126;23948;0;5.3
35833;25971;35833;1;9.1
36350;19375;36350;1;9.9
20197;20197;25028;0;2.8
29368;29368;31198;0;1.2
17826;17826;30373;0;1.7
28512;26293;28512;1;8.8
19601;19601;28540;0;1.2
24201;24201;34822;0;3
18164;18164;27756;0;1.6
14015;14015;28597;0;0.7
23439;23439;22081;0;2.4
39741;32983;39741;1;7.2
22812;22812;27610;0;6.5
18438;18438;29306;0;0.8
16544;16544;28297;0;1.7
19035;19035;42662;0;1.5
24717;24446;24717;1;3.9
30211;30211;31487;0;2.3
31592;24889;31592;1;5.6
23338;25994;23338;1;5.8
22247;22247;24740;0;1
15933;15933;29126;0;1.6
36003;23958;36003;1;9.2
30336;20109;30336;1;8.6
36716;28935;36716;1;9.1
19016;19016;35295;0;1.2
18543;18543;30984;0;0.4
33433;21139;33433;1;5.9
21169;21169;19185;0;3.1
27946;27946;28185;0;5.6
24328;24328;27890;0;3.5
15778;15778;30580;0;1.4
35349;18828;35349;1;5.7
27076;27076;28252;0;3.3
25525;25525;40090;0;1.2
19248;19248;28224;0;2.6
18253;18253;31315;0;3.5
32098;19891;32098;1;8.3
32085;23211;32085;1;7.8
38684;38240;38684;1;9.4
35979;26297;35979;1;8.4
14654;14654;30393;0;1.5
31629;20690;31629;1;5.9
40078;26245;40078;1;8.2
29899;26679;29899;1;6.3
18013;18013;28728;0;4.7
22071;22071;21986;0;2.6
17480;17480;25033;0;0.2
24194;24194;22381;0;3.3
21412;21412;24565;0;2.2
35062;21773;35062;1;8.8
36041;30502;36041;1;6.8
34535;32162;34535;1;5.3
22058;22058;26725;0;5.6
25838;25838;33136;0;2.5
24747;24747;33102;0;0.1
41459;29404;41459;1;9.5
34286;31783;34286;1;7.2
19675;19675;34502;0;2.8
38156;20595;38156;1;7.4
40592;25561;40592;1;8.7
34277;17456;34277;1;3.8
29929;24025;29929;1;7.2
14689;14689;34594;0;2.4
24808;24808;37922;0;6.5
35013;22303;35013;1;9.8
24864;24864;25540;0;3.8
27091;27091;31322;0;4.6
28961;21609;28961;1;8.1
27268;27268;37465;0;4.9
22730;22730;24954;0;0.5
22238;22238;29424;0;1.3
29210;29210;29740;0;1.6
15440;15440;29381;0;0.9
36661;30879;36661;1;4
19458;19458;27594;0;0.6
36031;24457;36031;1;5.6
21995;21995;29993;0;3.4
19016;19016;31510;0;5.4
34628;26160;34628;1;9.1
17716;17716;40786;0;3.9
39209;21784;39209;1;9.6
18522;18522;39608;0;3.8
29016;25255;29016;1;9.4
35844;28673;35844;1;6.8
32438;25096;32438;1;9
25957;25957;29956;0;2.5
25923;25923;27425;0;4.1
16988;16988;32753;0;0.1
23559;23559;28228;0;1.1
35309;18935;35309;1;5
21300;21300;29406;0;3.7
31627;28132;31627;1;8.1
23193;23193;30138;0;0.1
35015;21628;35015;1;8.4
35843;28427;35843;1;3.8
19462;19462;29589;0;3.9
40669;24829;40669;1;9.5
29628;18016;29628;1;4.8
31586;17451;31586;1;5.5
31760;25207;31760;1;9.3
41252;23632;41252;1;8.6
17677;17677;30983;0;2.6
36794;21898;36794;1;6.9
33977;15614;33977;1;4.5
21300;21300;29657;0;2.2
29263;19272;29263;1;6.9
33784;28173;33784;1;9.6
17657;17657;33778;0;2.6
33952;21724;33952;1;4.7
19041;19041;28333;0;3.2
27978;27978;31443;0;1.6
34368;26892;34368;1;7.1
29461;29461;31039;0;5.3
14548;14548;30485;0;2.3
22304;22304;34050;0;0.6
32569;26044;32569;1;6.8
36541;22976;36541;1;8.1
21724;21724;26653;0;1.2
35875;22911;35875;1;6.9
16536;16536;29194;0;0.2
27812;22350;27812;1;3.6
33860;21462;33860;1;7.3
24350;24350;26541;0;3.1
38181;21400;38181;1;4.5
33124;25489;33124;1;8.3
22448;22448;29372;0;3.3
21988;21988;29312;0;1.4
18463;18463;26916;0;3
16650;16650;31567;0;1.6
35198;22648;35198;1;8.4
34678;18657;34678;1;6.6
18144;18144;31384;0;1.4
21085;21085;29844;0;3.3
29937;25768;29937;1;8.3
34771;22412;34771;1;8.2
23053;23053;27002;0;1.5
23113;23113;26801;0;4.2
42471;29138;42471;1;4.5
32182;23879;32182;1;8.8
35576;20239;35576;1;4.1
19938;19938;25658;0;6.9
33870;31870;33870;1;7.2
20820;20820;24475;0;0.1
17853;17853;32255;0;0.4
20066;20066;30118;0;0.9
26362;26362;31929;0;4
36954;22915;36954;1;9
21549;21549;29280;0;4.4
38292;29045;38292;1;7.6
37091;27043;37091;1;7.1
23799;23799;25271;0;1.7
35294;14693;35294;1;8.7
19575;19575;34692;0;0.9
20327;20327;31123;0;1.6
38729;25358;38729;1;8.5
34441;22353;34441;1;6.3
14871;14871;30760;0;2.1
30067;20637;30067;1;6.7
36461;18381;36461;1;9.6
30989;27850;30989;1;8.8
41292;25451;41292;1;9.6
27623;27623;31421;0;4.6
19987;19987;26611;0;0.7
35528;28804;35528;1;8.7
21917;21917;36325;0;2
33290;30930;33290;1;5.3
19927;19927;29507;0;1.1
17886;17886;24970;0;3.8
43966;25622;43966;1;7.5
36079;23423;36079;1;7
19781;19781;29537;0;1
20087;20087;31467;0;6.1
26315;26315;27388;0;0.2
28793;29354;28793;1;6.5
34180;20647;34180;1;9.8
38922;20877;38922;1;8.4
35248;31612;35248;1;8.4
29334;29334;27560;0;3.9
31426;26482;31426;1;7.9
24208;24208;26135;0;4.1
14798;14798;32172;0;2.5
21121;21121;30409;0;4.2
33638;25638;33638;1;5
40776;19554;40776;1;8.6
32514;18208;32514;1;7.3
33809;31103;33809;1;9.7
20493;20493;35882;0;1
39181;28933;39181;1;8.3
30733;28561;30733;1;4.5
33038;25016;33038;1;8.5
24473;24473;32499;0;5.7
36624;16780;36624;1;9.6
38407;23839;38407;1;9.5
24925;24925;32208;0;2.8
36248;24555;36248;1;7.4
21174;21174;26432;0;0.7
41118;16703;41118;1;9
16641;16641;33415;0;1.3
36303;29342;36303;1;5.6
34288;27754;34288;1;6
22284;22284;31689;0;1.3
28009;24067;28009;1;5.1
20823;20823;24716;0;3.7
16847;16847;31461;0;0
17960;17960;29676;0;0.5
34559;24938;34559;1;8.8
30806;28804;30806;1;8.2
35351;14879;35351;1;4.1
24240;25255;24240;1;9.2
27857;22396;27857;1;4.8
26798;26798;34737;0;4.7
42968;28949;42968;1;6.6
23403;23403;26278;0;1.6
25015;25015;23234;0;1
30843;25502;30843;1;8.6
27496;27496;34137;0;2.4
20902;20902;27133;0;5.6
35490;27166;35490;1;8.5
20614;20614;31374;0;3.5
41623;27749;41623;1;9.8
35597;31212;35597;1;8.7
35415;23132;35415;1;7.5
17387;17387;28000;0;2.2
36972;30723;36972;1;7.7
37573;26988;37573;1;8.7
21587;21587;32517;0;0.4
22708;22708;33246;0;2
40977;27932;40977;1;8.5
25911;22326;25911;1;6.5
40329;21176;40329;1;8.7
32080;24633;32080;1;8.1
23314;23314;25174;0;3.6
20774;20774;30098;0;0.9
36884;24874;36884;1;5.7
27559;22517;27559;1;6.5
31598;24126;31598;1;8.2
31608;17660;31608;1;4.6
35415;20206;35415;1;9.8
31858;23706;31858;1;7.5
14631;14631;37551;0;1.3
17254;17254;28745;0;2.2
39662;26213;39662;1;8.5
21027;21027;27466;0;4.7
34860;24642;34860;1;9.2
39214;23830;39214;1;9.2
36616;23315;36616;1;8.2
37836;18066;37836;1;5.7
28340;24027;28340;1;6.2
32179;25255;32179;1;7.9
26943;26943;31184;0;4.4
29073;29073;29681;0;4.1
33594;19468;33594;1;5.7
18789;18789;30516;0;1.5
33959;22575;33959;1;8.1
19348;19348;24796;0;5
19351;19351;26552;0;1.4
16655;16655;23236;0;1.1
19363;19363;31464;0;1.1
17980;17980;35189;0;0
20813;20813;27390;0;2.4
35936;28223;35936;1;8.8
23221;23221;30512;0;0.8
25571;25571;31355;0;1.4
22249;22249;28932;0;0.5
16882;16882;30593;0;0.3
40523;23503;40523;1;9.2
32456;17571;32456;1;8.4
16591;16591;30722;0;1.8
33899;28814;33899;1;5
23499;23499;27160;0;3.1
24135;24135;34927;0;2.7
26106;26106;31742;0;1.3
19241;19241;22478;0;4.3
38510;18734;38510;1;7
28341;28341;28004;0;3.4
41611;26566;41611;1;7
41659;25882;41659;1;8.4
31065;24164;31065;1;8.8
34512;32447;34512;1;7.7
34664;21700;34664;1;3.2
22857;22857;25471;0;0.4
36633;25621;36633;1;8.9
22723;22723;20428;0;6.4
29577;29577;30755;0;5.5
37266;28443;37266;1;7.7
23625;23625;27864;0;1
25527;28899;25527;1;7.5
34369;26562;34369;1;8.8
25998;25998;29910;0;0.1
29440;25467;29440;1;9.3
29705;21618;29705;1;4.1
37488;18018;37488;1;7.9
39251;21952;39251;1;9.8
21778;21778;26503;0;3.3
33103;27922;33103;1;7.9
20252;20252;32944;0;0.9
30387;30387;29302;0;0.4
33979;25989;33979;1;5.1
20063;20063;31678;0;0.5
16989;16989;29830;0;0.9
42673;19553;42673;1;6.9
18586;18586;34791;0;0.3
22480;22480;31584;0;4.3
35121;27405;35121;1;7.6
37757;30798;37757;1;8.3
30332;16842;30332;1;3.8
32258;22844;32258;1;6.2
27538;27538;29090;0;3.4
23922;23922;26933;0;5.3
17788;17788;29993;0;2.6
29209;29209;22853;0;5.7
30429;24697;30429;1;9.1
26616;26616;34494;0;5.7
20792;20792;30951;0;0.6
19787;19787;30905;0;1
26415;26415;32973;0;3.3
36690;16068;36690;1;9.9
39856;20348;39856;1;7.1
14050;14050;29542;0;0.8
36436;21052;36436;1;6.1
26180;26180;31195;0;4.9
25221;25221;25774;0;2.7
16779;16779;27879;0;2.9
35435;30254;35435;1;4.8
39963;27188;39963;1;9.6
25930;22883;25930;1;4.2
40659;20933;40659;1;8.4
32439;24655;32439;1;9.5
27111;27111;35680;0;2.9
19505;19505;24254;0;5.4
35727;25065;35727;1;5.8
24106;24106;26404;0;2.6
40677;29832;40677;1;8.8
42113;26579;42113;1;8.8
34856;23139;34856;1;9.9
16508;16508;21637;0;1
32617;21047;32617;1;6.2
42089;19993;42089;1;7
24097;24097;27622;0;1.5
33413;26850;33413;1;8.9
25126;25126;32346;0;1.6
18602;18602;37105;0;1.2
32939;25083;32939;1;9.8
26090;26108;26090;1;6.3
20791;20791;29934;0;0.2
36189;24026;36189;1;8.3
39206;23967;39206;1;10
34577;26874;34577;1;8.7
28969;28969;29973;0;4
27737;26665;27737;1;9.4
10854;10854;31227;0;3.2
37188;21506;37188;1;9.7
22939;22939;31559;0;5.6
30800;26768;30800;1;5.8
33755;29146;33755;1;8.2
21770;21770;31166;0;2
38947;27417;38947;1;6.2
22961;22961;30106;0;2.2
18671;18671;30671;0;0.3
34328;21298;34328;1;7.6
36697;17768;36697;1;6.4
24308;24308;28575;0;0.6
38949;28391;38949;1;6.7
35404;18989;35404;1;6.9
37552;25831;37552;1;7.5
16523;16523;31379;0;1.2
11749;11749;34006;0;1.5
24204;24204;26537;0;1.8
22782;22782;28460;0;0.1
29064;18674;29064;1;6.3
13474;13474;38282;0;3.7
19080;19080;28766;0;2.8
15816;15816;36363;0;1.7
19564;19564;25039;0;2
13680;13680;24427;0;2.2
31946;31946;25396;0;2.5
20696;20696;29104;0;1.7
30547;22015;30547;1;9.2
20424;20424;25797;0;3.5
22332;22332;32376;0;0.9
25467;25467;22829;0;3.8
37815;25919;37815;1;5.4
35448;29023;35448;1;7.9
23059;23059;29593;0;3.2
38329;31029;38329;1;8.4
34197;26954;34197;1;10
25065;25065;30822;0;2.1
20196;20196;30205;0;4.4
38829;23893;38829;1;3.8
40886;32978;40886;1;9.7
36833;29135;36833;1;6.4
34616;25183;34616;1;8.1
40099;16987;40099;1;9.2
17756;17756;25620;0;0.6
32814;23142;32814;1;4.8
36224;26246;36224;1;7
22209;22209;17433;0;0.4
24608;22019;24608;1;7.6
27085;27085;25040;0;5.9
26247;26247;30208;0;5.1
22878;22878;31873;0;4.5
12447;12447;31572;0;0.3
33590;29524;33590;1;9.6
36346;32645;36346;1;9.9
26992;24355;26992;1;6.3
22206;22206;33506;0;4.3
28530;28530;26456;0;2.7
17042;17042;30470;0;0.8
19998;19998;25843;0;3.3
30129;26265;30129;1;8.9
19076;19076;31762;0;3.1
20098;20098;23553;0;4
30214;18219;30214;1;5.7
24148;18370;24148;1;6
22713;22713;24045;0;5.7
19325;19325;32825;0;2.2
28672;31848;28672;1;8.2
23394;23394;27452;0;0.4
33944;20067;33944;1;6.3
27010;27010;35467;0;4.3
24727;24727;29713;0;3.6
41094;32256;41094;1;7.7
18782;18782;34690;0;1.7
35500;23420;35500;1;4.9
33083;29333;33083;1;7.4
15837;15837;30226;0;5.1
22714;22714;33141;0;4.8
22312;22312;28262;0;5.9
33120;25052;33120;1;5.7
40481;21367;40481;1;6.5
29490;27658;29490;1;8.7
23172;23172;27111;0;4
46113;23140;46113;1;9.6
25187;25187;31543;0;3.8
15161;15161;29705;0;1.7
17368;17368;29830;0;2.3
37404;29086;37404;1;9.5
22254;22254;20950;0;0.8
20497;20497;34004;0;1.9
22991;22991;30252;0;0.7
39752;22875;39752;1;6.1
18055;18055;27254;0;2.2
36291;24513;36291;1;5.9
22531;22531;28121;0;2.3
20522;20522;26680;0;3.9
25697;25697;29243;0;3.5
31576;24640;31576;1;9.2
23857;23857;22885;0;1.1
18859;18859;25196;0;2.5
23420;23420;27532;0;1.9
32949;29324;32949;1;7.5
34188;26078;34188;1;9.3
42222;24216;42222;1;4.9
30953;18166;30953;1;6.4
18852;18852;22987;0;1.8
31940;22999;31940;1;6
37453;31711;37453;1;8.9
32418;22393;32418;1;4.9
27563;27563;25493;0;0.2
15321;15321;26776;0;1.8
25495;25495;34595;0;3
26918;26918;28681;0;2.8
17553;17553;38244;0;0.6
24371;24371;27861;0;3.6
37060;18576;37060;1;5.8
39630;28001;39630;1;5.4
17508;17508;22757;0;6
20920;20920;22629;0;4.9
19455;19455;36974;0;1.3
37974;23143;37974;1;9.6
30303;19618;30303;1;7.4
38200;19050;38200;1;3.7
22004;22004;28641;0;1.5
24517;24517;31262;0;2.3
48630;21943;48630;1;7.5
21055;21055;31480;0;0.5
40236;21001;40236;1;5.9
30984;30984;24579;0;1.5
39913;25300;39913;1;7.6
34824;20690;34824;1;10
24737;24737;27512;0;1.7
32659;25968;32659;1;6.2
20930;20930;28598;0;5.4
35938;22436;35938;1;8.2
14571;14571;32387;0;3.2
33311;21314;33311;1;5.8
22144;22144;30866;0;0.7
35317;27828;35317;1;5.7
35305;27472;35305;1;5.6
36200;19760;36200;1;4.3
36061;23590;36061;1;9.6
34467;19170;34467;1;7.1
22177;22177;30840;0;2.6
36562;18113;36562;1;9.3
21449;21449;30470;0;4.2
32884;20607;32884;1;8.2
36859;17392;36859;1;7.5
28392;28392;26797;0;4.1
19563;19563;23709;0;5.1
30833;18283;30833;1;5.4
28311;20468;28311;1;9.7
19349;19349;31132;0;0.7
40602;18318;40602;1;7.7
33118;27030;33118;1;8.7
38819;38931;38819;1;9.9
31453;24378;31453;1;9.7
29674;29674;30310;0;6.4
14667;14667;33236;0;0.7
20421;20421;32252;0;1.3
37337;23264;37337;1;4.9
37996;22194;37996;1;6.6
19572;19572;31354;0;1.9
24805;24805;26551;0;1.8
18762;18762;31378;0;1.2
19763;19763;28297;0;1.6
40716;24151;40716;1;8.6
36406;18197;36406;1;4.2
37565;25768;37565;1;8.8
39134;20155;39134;1;8.2
41338;25772;41338;1;9.8
32445;25058;32445;1;6.3
43357;27459;43357;1;6.9
34889;30650;34889;1;7.9
19604;19604;36977;0;0.3
34888;19950;34888;1;8.2
37659;23263;37659;1;6.9
17810;17810;30757;0;4.3
21300;21300;35748;0;2.4
11900;11900;32272;0;0.1
37179;17834;37179;1;4.2
30338;20885;30338;1;7.9
33371;20762;33371;1;6
36759;35346;36759;1;9.8
33760;25877;33760;1;5.3
18502;18502;26711;0;5.2
29924;22226;29924;1;7.9
18186;18186;35943;0;0.9
16214;16214;30454;0;2.6
20224;20224;33838;0;3.6
34198;34198;32421;0;2.5
19236;19236;33899;0;1.8
35994;23203;35994;1;5.7
32012;22562;32012;1;4.8
36096;27547;36096;1;8.1
38901;18042;38901;1;7.5
24056;24056;34036;0;3.5
35028;22661;35028;1;8.1
20673;20673;34573;0;2.5
